name,ra,dec,dist,pmra,pmdec,rv,rcluster,n_star
Trumpler_17,164.108,-59.23,2666.6666666666665,-4.631,2.2159999999999997,0,0.066,0
Trumpler_18,167.826,-60.656000000000006,1602.5641025641025,-7.172000000000001,0.569,0,0.069,0
Trumpler_19,168.623,-57.563,2673.7967914438505,-1.675,-1.237,0,0.105,0
Trumpler_2,39.232,55.905,698.8120195667365,1.5830000000000002,-5.352,0,0.32299999999999995,0
Trumpler_20,189.882,-60.637,3984.06374501992,-7.0889999999999995,0.18,0,0.11199999999999999,0
Trumpler_21,203.06799999999998,-62.787,1385.0415512465374,-4.6819999999999995,-2.312,0,0.071,0
Trumpler_22,217.783,-61.169,2590.6735751295337,-5.12,-2.6830000000000003,0,0.10300000000000001,0
Trumpler_23,240.218,-53.538999999999994,2840.9090909090905,-4.178,-4.746,0,0.062,0
Trumpler_25,261.125,-39.006,2487.5621890547263,0.358,-2.12,0,0.079,0
Trumpler_26,262.126,-29.487,1605.1364365971108,-0.873,-3.082,0,0.07200000000000001,0
Trumpler_28,264.231,-32.469,1474.9262536873157,-0.851,-2.824,0,0.08900000000000001,0
Trumpler_29,265.347,-40.158,1485.884101040119,0.489,-2.3080000000000003,0,0.145,0
Trumpler_3,48.004,63.218,684.4626967830254,-3.3539999999999996,-0.11199999999999999,0,0.276,0
Trumpler_30,269.182,-35.298,1414.4271570014143,1.2429999999999999,-2.189,0,0.096,0
Trumpler_32,274.29400000000004,-13.349,1730.1038062283737,-1.052,1.158,0,0.057,0
Trumpler_33,276.159,-19.711,1477.1048744460857,0.435,0.449,0,0.048,0
Trumpler_34,279.935,-8.439,3278.688524590164,-0.9329999999999999,-3.448,0,0.043,0
Trumpler_35,280.741,-4.215,3134.796238244514,-1.032,-2.219,0,0.047,0
Trumpler_5,99.126,9.465,3521.1267605633807,-0.59,0.273,0,0.134,0
Trumpler_7,111.84899999999999,-23.949,1805.054151624549,-2.484,3.3289999999999997,0,0.066,0
Trumpler_9,118.911,-25.888,2949.8525073746314,-3.4019999999999997,3.069,0,0.037000000000000005,0
Turner_3,274.393,-18.875,1712.328767123288,0.474,-2.504,0,0.02,0
Turner_5,143.284,-36.358000000000004,421.40750105351873,0.092,-3.115,0,0.7809999999999999,0
Turner_9,296.165,29.494,1776.1989342806396,0.34600000000000003,-2.399,0,0.151,0
UBC_1,287.87,56.801,327.97638570022957,-2.5789999999999997,3.6489999999999996,0,0.665,0
UBC_100,281.238,-11.127,1367.9890560875513,-1.111,-3.323,0,0.10400000000000001,0
UBC_101,279.496,-7.135,2262.443438914027,-0.319,-3.037,0,0.07,0
UBC_102,280.613,-6.904,1845.0184501845017,-1.0270000000000001,-2.503,0,0.091,0
UBC_103,280.633,-6.5920000000000005,3184.7133757961783,-0.396,-2.266,0,0.066,0
UBC_104,280.692,-6.257000000000001,3086.41975308642,0.486,-0.809,0,0.06,0
UBC_105,280.319,-5.4270000000000005,2016.1290322580646,0.45899999999999996,-0.997,0,0.085,0
UBC_106,280.475,-5.417000000000001,2336.448598130841,-1.088,-1.317,0,0.121,0
UBC_107,279.769,-4.8,2881.8443804034578,0.958,-1.652,0,0.085,0
UBC_108,281.611,-5.181,1524.3902439024391,-2.94,-3.648,0,0.111,0
UBC_10a,324.652,62.206,930.232558139535,-2.131,-3.031,0,0.512,0
UBC_10b,327.047,61.032,985.2216748768474,-3.471,-1.859,0,0.474,0
UBC_11,246.666,-59.93600000000001,465.7661853749418,-0.342,-6.794,0,1.034,0
UBC_110,281.62,-4.979,3623.188405797101,-0.795,-2.6189999999999998,0,0.092,0
UBC_113,285.138,-1.557,2409.6385542168678,0.499,-0.512,0,0.055,0
UBC_114,286.44599999999997,-0.39899999999999997,1459.85401459854,-1.47,-1.874,0,0.10300000000000001,0
UBC_118,282.649,9.763,1464.128843338214,-0.237,-4.23,0,0.11,0
UBC_119,290.628,8.41,1694.9152542372883,-1.349,-2.355,0,0.08900000000000001,0
UBC_12,126.027,-8.405,450.6534474988734,-8.301,4.131,0,0.46299999999999997,0
UBC_120,284.108,13.242,1153.4025374855826,1.13,1.4380000000000002,0,0.087,0
UBC_121,288.89099999999996,12.844000000000001,1677.8523489932886,-1.238,-3.355,0,0.069,0
UBC_122,288.142,15.717,2583.9793281653747,-0.555,-3.1319999999999997,0,0.078,0
UBC_123,294.181,18.247,2386.6348448687354,-2.102,-4.725,0,0.054000000000000006,0
UBC_124,295.404,19.035999999999998,2551.020408163265,-1.893,-5.26,0,0.078,0
UBC_125,288.881,22.968000000000004,1264.2225031605565,-1.135,-4.053999999999999,0,0.138,0
UBC_126,294.985,20.054000000000002,2531.645569620253,-1.855,-4.391,0,0.043,0
UBC_129,299.05,26.448,1145.475372279496,-0.9670000000000001,-4.337,0,0.21,0
UBC_13,120.914,3.54,621.5040397762585,-7.749,-1.13,0,1.1,0
UBC_130,298.06,27.436999999999998,2369.6682464454975,-2.099,-5.856,0,0.106,0
UBC_132,299.27099999999996,28.445,3322.2591362126245,-1.8969999999999998,-4.814,0,0.037000000000000005,0
UBC_133,303.694,28.355,1633.986928104575,-1.12,-4.678,0,0.105,0
UBC_134,299.722,31.095,2518.891687657431,-2.174,-5.983,0,0.05,0
UBC_135,299.824,33.724000000000004,3968.253968253968,-3.515,-6.437,0,0.066,0
UBC_136,304.49,32.582,1390.8205841446452,-0.045,-3.267,0,0.133,0
UBC_137,301.131,35.236999999999995,2392.3444976076557,-2.427,-4.013999999999999,0,0.024,0
UBC_139,302.728,35.764,2057.61316872428,-2.0909999999999997,-4.883,0,0.10300000000000001,0
UBC_14,294.746,3.7030000000000003,765.6967840735068,0.131,-2.103,0,1.068,0
UBC_141,313.57599999999996,35.686,1355.0135501355014,-1.024,0.36200000000000004,0,0.087,0
UBC_143,299.689,45.553000000000004,1322.751322751323,-3.1830000000000003,-7.858,0,0.142,0
UBC_146,309.368,46.467,2212.3893805309735,-4.047,-4.325,0,0.086,0
UBC_147,308.317,47.147,2145.9227467811156,-3.367,-4.7989999999999995,0,0.115,0
UBC_148,309.732,46.464,2257.3363431151242,-2.099,-3.234,0,0.114,0
UBC_149,312.253,46.47,2392.3444976076557,-0.884,-1.926,0,0.16,0
UBC_150,325.52,37.584,854.7008547008547,-4.16,-6.715,0,0.152,0
UBC_151,311.961,47.431999999999995,1683.5016835016836,-2.363,-1.5419999999999998,0,0.17,0
UBC_152,314.345,47.367,1345.8950201884254,-0.5479999999999999,-1.77,0,0.085,0
UBC_153,316.243,46.271,3333.3333333333335,-5.098,-6.254,0,0.075,0
UBC_154,317.093,46.333999999999996,3401.360544217687,-2.294,-3.725,0,0.06,0
UBC_155,318.413,50.13399999999999,1642.0361247947455,-2.8930000000000002,-4.058,0,0.127,0
UBC_156,321.715,49.114,2207.505518763797,-3.755,-4.378,0,0.077,0
UBC_157,328.68199999999996,49.748000000000005,1177.8563015312131,2.123,-0.29600000000000004,0,0.09699999999999999,0
UBC_158,323.818,53.655,2032.5203252032518,-2.582,-2.806,0,0.066,0
UBC_159,339.03,39.621,495.785820525533,-1.905,-4.7860000000000005,0,0.183,0
UBC_160,327.716,51.373999999999995,1901.1406844106464,-2.488,-3.2539999999999996,0,0.061,0
UBC_162,327.751,52.982,2227.1714922048996,-4.086,-4.51,0,0.071,0
UBC_163,330.87300000000005,55.643,1567.398119122257,-1.9580000000000002,-3.22,0,0.096,0
UBC_166,334.26300000000003,54.229,2941.176470588235,-3.634,-2.967,0,0.071,0
UBC_167,324.786,62.332,914.0767824497257,-2.0780000000000003,-3.022,0,0.12300000000000001,0
UBC_168,332.43,57.549,910.7468123861568,1.796,1.633,0,0.153,0
UBC_169,342.62699999999995,49.494,1364.256480218281,-4.0089999999999995,-3.378,0,0.055999999999999994,0
UBC_172,343.401,54.336000000000006,2457.002457002457,-1.632,-1.415,0,0.095,0
UBC_173,341.704,56.408,3401.360544217687,-3.405,-2.739,0,0.161,0
UBC_174,341.38800000000003,57.382,3215.434083601286,-3.367,-2.781,0,0.109,0
UBC_175,344.45099999999996,54.401,1333.3333333333333,1.432,-0.726,0,0.153,0
UBC_176,345.532,57.063,3448.2758620689656,-3.597,-2.191,0,0.062,0
UBC_177,339.659,67.044,1131.2217194570135,-1.973,-0.973,0,0.14300000000000002,0
UBC_178,346.20099999999996,63.36,849.6176720475786,-1.235,-1.8230000000000002,0,0.16,0
UBC_179,350.98,59.522,1186.2396204033216,-2.8510000000000004,-3.014,0,0.136,0
UBC_17a,83.42200000000001,-1.671,363.24010170722846,1.5819999999999999,-1.2,0,1.3559999999999999,0
UBC_17b,83.195,-1.585,420.8754208754209,0.078,-0.163,0,0.534,0
UBC_180,357.351,59.001999999999995,2040.8163265306123,-3.178,-0.978,0,0.107,0
UBC_181,0.584,63.562,1127.3957158962796,-2.602,-1.344,0,0.11,0
UBC_182,4.18,52.298,1494.7683109118086,-2.96,-1.7690000000000001,0,0.14,0
UBC_183,5.005,55.714,1038.4215991692627,0.6609999999999999,-2.5069999999999997,0,0.099,0
UBC_184,5.76,59.451,1692.0473773265653,-3.353,-1.868,0,0.064,0
UBC_185,7.8,63.397,4132.231404958678,-2.438,-0.415,0,0.032,0
UBC_186,23.711,60.658,2724.795640326975,-1.3259999999999998,-0.462,0,0.29100000000000004,0
UBC_187,37.868,72.346,904.9773755656108,-1.6640000000000001,-1.7469999999999999,0,0.214,0
UBC_188,27.465999999999998,53.9,2747.252747252747,-0.866,-1.557,0,0.142,0
UBC_19,56.336000000000006,29.826999999999998,419.287211740042,2.705,-5.17,0,0.254,0
UBC_190,37.448,59.782,2915.451895043732,-0.09,-0.483,0,0.095,0
UBC_191,37.507,58.0,2375.296912114014,-0.39299999999999996,-0.9470000000000001,0,0.16899999999999998,0
UBC_192,37.111999999999995,57.141999999999996,2352.9411764705883,-0.445,-1.186,0,0.153,0
UBC_194,37.686,48.305,1347.7088948787061,0.52,-2.875,0,0.10099999999999999,0
UBC_197,83.359,39.841,2923.9766081871344,0.139,-1.2830000000000001,0,0.08800000000000001,0
UBC_198,82.109,35.736,1808.3182640144666,0.016,-1.935,0,0.121,0
UBC_199,67.449,25.421999999999997,1183.4319526627219,3.0069999999999997,-1.7690000000000001,0,0.135,0
UBC_2,5.584,46.532,570.1254275940707,-6.374,-5.022,0,0.547,0
UBC_200,76.91199999999999,17.585,2577.3195876288664,0.37,-2.47,0,0.091,0
UBC_201,93.35600000000001,15.937999999999999,1745.2006980802794,-0.45899999999999996,-0.993,0,0.084,0
UBC_203,97.79299999999999,15.059000000000001,3508.7719298245615,-0.122,-1.105,0,0.084,0
UBC_204,102.37100000000001,12.045,4385.964912280701,0.10800000000000001,-0.392,0,0.064,0
UBC_206,93.351,1.431,1831.5018315018315,-0.405,-1.5819999999999999,0,0.096,0
UBC_207,83.848,-4.486000000000001,388.651379712398,1.0859999999999999,0.555,0,0.23199999999999998,0
UBC_21,130.455,-20.747,894.4543828264759,-6.5,2.464,0,1.083,0
UBC_210,97.675,-1.413,2320.185614849188,0.011000000000000001,1.4169999999999998,0,0.062,0
UBC_212,100.95700000000001,-0.8859999999999999,2747.252747252747,-0.618,0.659,0,0.061,0
UBC_214,105.689,-2.117,2832.8611898016998,-0.634,-0.56,0,0.083,0
UBC_215,100.461,-5.242999999999999,1404.4943820224717,-0.122,-3.0989999999999998,0,0.132,0
UBC_216,100.431,-5.789,1170.9601873536299,-0.084,-0.904,0,0.124,0
UBC_217,108.213,-4.692,2463.054187192118,-2.608,2.146,0,0.057,0
UBC_218,106.514,-9.163,2673.7967914438505,-1.175,0.871,0,0.251,0
UBC_220,110.65,-17.174,2785.515320334262,-1.3219999999999998,1.453,0,0.052000000000000005,0
UBC_221,114.29700000000001,-15.681,2212.3893805309735,-1.217,2.821,0,0.039,0
UBC_222,109.92399999999999,-20.840999999999998,2079.002079002079,-2.6910000000000003,2.8289999999999997,0,0.073,0
UBC_224,111.415,-20.903000000000002,2816.9014084507044,-2.299,3.102,0,0.21100000000000002,0
UBC_225,106.635,-23.534000000000002,2832.8611898016998,-2.47,4.412,0,0.07200000000000001,0
UBC_228,118.37799999999999,-22.392,2976.190476190476,-2.26,2.115,0,0.078,0
UBC_229,119.27,-22.796,2469.135802469136,-2.99,2.85,0,0.09,0
UBC_230,114.521,-25.378,1945.5252918287938,-2.65,3.201,0,0.094,0
UBC_231,115.551,-26.305,2949.8525073746314,-2.263,2.214,0,0.081,0
UBC_232,120.07,-24.269000000000002,3105.590062111801,-2.694,1.038,0,0.055,0
UBC_233,112.78299999999999,-28.377,2325.5813953488373,-0.833,0.72,0,0.11699999999999999,0
UBC_235,117.32600000000001,-29.349,1706.4846416382254,-4.254,2.7739999999999996,0,0.09,0
UBC_236,117.65299999999999,-29.945,3236.2459546925566,-2.733,3.426,0,0.048,0
UBC_237,118.572,-29.718000000000004,1754.3859649122808,-2.428,2.097,0,0.098,0
UBC_238,117.053,-33.703,3703.7037037037035,-2.1180000000000003,3.1210000000000004,0,0.172,0
UBC_239,123.76299999999999,-30.155,2016.1290322580646,-3.623,1.9469999999999998,0,0.078,0
UBC_240,121.31200000000001,-33.036,2551.020408163265,-1.911,2.281,0,0.066,0
UBC_241,127.069,-31.006999999999998,4716.981132075472,-3.011,3.2760000000000002,0,0.045,0
UBC_243,133.864,-40.746,2049.1803278688526,-4.5889999999999995,3.074,0,0.078,0
UBC_245,129.276,-45.245,2212.3893805309735,-4.629,4.294,0,0.11900000000000001,0
UBC_246,130.734,-44.931999999999995,1945.5252918287938,-4.428999999999999,2.991,0,0.1,0
UBC_247,126.678,-50.729,1132.5028312570782,-5.083,6.093,0,0.11,0
UBC_249,136.94299999999998,-52.945,1897.5332068311195,-6.082999999999999,4.249,0,0.154,0
UBC_250,118.12,-60.373000000000005,956.9377990430622,-3.502,10.888,0,0.113,0
UBC_251,140.447,-51.251999999999995,1949.317738791423,-4.997,4.436,0,0.091,0
UBC_252,139.157,-54.145,4975.124378109453,-3.59,2.6710000000000003,0,0.08199999999999999,0
UBC_253,139.532,-56.015,1652.892561983471,-6.079,5.305,0,0.057999999999999996,0
UBC_254,143.659,-54.375,1805.054151624549,-5.63,4.9639999999999995,0,0.091,0
UBC_255,128.45600000000002,-61.463,927.6437847866418,-4.882,2.8310000000000004,0,0.12,0
UBC_258,158.917,-57.615,2369.6682464454975,-7.237,3.609,0,0.11,0
UBC_259,157.621,-60.078,2463.054187192118,-5.457000000000001,2.859,0,0.121,0
UBC_26,285.37,22.02,602.0469596628537,2.049,-5.176,0,0.7170000000000001,0
UBC_260,140.148,-69.885,552.791597567717,-7.755,8.005,0,0.2,0
UBC_261,159.52,-60.503,3984.06374501992,-5.6,2.6319999999999997,0,0.08,0
UBC_262,160.562,-60.48,3378.378378378378,-5.551,2.5989999999999998,0,0.073,0
UBC_263,162.656,-59.992,2444.987775061125,-6.396,2.032,0,0.14300000000000002,0
UBC_264,163.166,-60.595,2762.430939226519,-5.819,2.6210000000000004,0,0.073,0
UBC_266,166.334,-59.75899999999999,2597.402597402597,-6.686,1.6980000000000002,0,0.139,0
UBC_267,168.283,-58.901,2941.176470588235,-6.016,1.8090000000000002,0,0.135,0
UBC_268,165.34900000000002,-63.655,3861.003861003861,-6.109,1.9469999999999998,0,0.073,0
UBC_269,166.769,-62.87,1814.8820326678765,-7.013999999999999,1.6469999999999998,0,0.067,0
UBC_27,294.337,15.589,1133.7868480725624,-0.8270000000000001,-6.226,0,0.156,0
UBC_270,169.813,-59.552,2392.3444976076557,-6.332999999999999,1.122,0,0.066,0
UBC_272,168.09900000000002,-62.284,2347.417840375587,-5.817,1.561,0,0.106,0
UBC_273,170.30200000000002,-60.568000000000005,2188.1838074398247,-6.327999999999999,1.131,0,0.040999999999999995,0
UBC_275,167.72299999999998,-65.714,4115.22633744856,-5.5520000000000005,2.311,0,0.023,0
UBC_276,172.88400000000001,-60.766000000000005,4694.835680751174,-7.361000000000001,1.84,0,0.06,0
UBC_277,174.042,-59.46,1788.9087656529518,-6.502999999999999,1.618,0,0.09300000000000001,0
UBC_279,173.44299999999998,-66.087,1538.4615384615383,-7.296,2.0340000000000003,0,0.10400000000000001,0
UBC_280,177.923,-62.646,2341.9203747072597,-5.63,0.662,0,0.131,0
UBC_281,178.12099999999998,-64.593,2538.0710659898477,-5.587000000000001,0.20800000000000002,0,0.084,0
UBC_282,180.169,-60.504,3048.7804878048782,-6.3389999999999995,0.6609999999999999,0,0.086,0
UBC_283,179.65099999999998,-68.683,1385.0415512465374,-8.965,-0.7929999999999999,0,0.052000000000000005,0
UBC_284,184.283,-62.952,1876.1726078799252,-7.19,-1.335,0,0.07400000000000001,0
UBC_285,184.671,-65.42,1675.0418760469013,-6.242000000000001,-0.711,0,0.105,0
UBC_286,187.364,-62.446999999999996,2155.1724137931037,-6.16,-0.40299999999999997,0,0.099,0
UBC_287,189.765,-61.272,2164.5021645021643,-4.749,-0.7340000000000001,0,0.059000000000000004,0
UBC_289,191.19299999999998,-61.153999999999996,1996.007984031936,-4.2780000000000005,-0.08199999999999999,0,0.077,0
UBC_290,191.949,-59.381,1602.5641025641025,-5.892,-0.293,0,0.151,0
UBC_291,199.09099999999998,-63.43600000000001,2976.190476190476,-5.624,-1.5859999999999999,0,0.049,0
UBC_292,200.201,-61.258,2173.913043478261,-3.641,-1.656,0,0.19899999999999998,0
UBC_293,202.71099999999998,-61.775,3125.0,-4.434,-1.714,0,0.095,0
UBC_294,204.25799999999998,-58.073,1547.9876160990714,-8.558,-2.312,0,0.07200000000000001,0
UBC_295,207.554,-60.398999999999994,1647.4464579901153,-4.487,-1.54,0,0.08199999999999999,0
UBC_296,216.202,-61.04600000000001,1980.19801980198,-3.678,-2.233,0,0.052000000000000005,0
UBC_297,218.081,-62.222,2808.9887640449433,-6.779,-3.923,0,0.046,0
UBC_298,217.55900000000003,-59.815,2450.9803921568628,-5.556,-3.807,0,0.07,0
UBC_299,219.644,-62.153,2890.173410404624,-3.445,-1.7169999999999999,0,0.046,0
UBC_3,283.79900000000004,12.325999999999999,1805.054151624549,-0.5760000000000001,-1.331,0,0.129,0
UBC_300,222.958,-65.308,1858.7360594795541,-3.241,-2.041,0,0.083,0
UBC_301,219.49,-58.996,1602.5641025641025,-5.544,-2.734,0,0.083,0
UBC_302,220.122,-55.385,1153.4025374855826,-4.835,-4.151,0,0.095,0
UBC_303,221.85,-56.255,1766.7844522968196,-4.856,-3.864,0,0.08,0
UBC_307,239.415,-57.265,2857.1428571428573,-1.999,-2.6439999999999997,0,0.057999999999999996,0
UBC_31,61.146,32.532,367.24201248622836,3.803,-5.468,0,1.6119999999999999,0
UBC_310,244.47299999999998,-53.527,3021.1480362537764,-0.684,-2.1919999999999997,0,0.077,0
UBC_312,244.235,-50.721000000000004,2785.515320334262,-0.345,-2.242,0,0.037000000000000005,0
UBC_313,246.139,-51.931999999999995,3039.5136778115507,-3.093,-4.325,0,0.076,0
UBC_314,243.386,-50.128,1597.444089456869,-1.8969999999999998,-5.401,0,0.10400000000000001,0
UBC_315,246.37599999999998,-47.935,2178.6492374727673,-2.716,-3.775,0,0.09,0
UBC_316,248.75099999999998,-47.992,1639.344262295082,-3.032,-3.153,0,0.065,0
UBC_317,250.65,-47.894,2192.9824561403507,-3.15,-4.632,0,0.049,0
UBC_318,251.144,-47.577,2793.296089385475,-0.9279999999999999,-2.2230000000000003,0,0.225,0
UBC_319,249.699,-44.755,1336.8983957219252,-0.759,-2.722,0,0.129,0
UBC_32,279.312,-14.095999999999998,280.6623631770979,-1.768,-9.279,0,0.924,0
UBC_320,251.403,-44.448,2849.0028490028485,-0.6509999999999999,-0.987,0,0.055,0
UBC_321,251.90599999999998,-44.536,2518.891687657431,-1.556,-3.117,0,0.055999999999999994,0
UBC_322,255.213,-44.184,2673.7967914438505,-0.7070000000000001,-1.7309999999999999,0,0.083,0
UBC_323,253.94,-40.729,1655.6291390728477,-0.23199999999999998,-1.28,0,0.221,0
UBC_324,255.954,-38.465,1886.7924528301885,-3.28,-3.781,0,0.075,0
UBC_326,258.155,-36.056,1672.2408026755854,-1.113,-2.806,0,0.067,0
UBC_33,7.36,60.498000000000005,1594.896331738437,-0.9279999999999999,-0.44299999999999995,0,0.113,0
UBC_334,265.57,-30.730999999999998,1557.632398753894,-0.731,-1.287,0,0.10400000000000001,0
UBC_336,267.98,-27.85,2949.8525073746314,0.736,0.156,0,0.03,0
UBC_337,271.722,-24.649,1680.6722689075632,0.48200000000000004,-0.711,0,0.077,0
UBC_338,271.535,-24.233,1587.3015873015872,0.02,-1.765,0,0.08,0
UBC_339,271.308,-23.308000000000003,2409.6385542168678,0.5589999999999999,-0.585,0,0.037000000000000005,0
UBC_340,270.774,-22.649,1367.9890560875513,0.723,-2.553,0,0.081,0
UBC_341,276.464,-17.076,1972.386587771203,-0.22,-1.4869999999999999,0,0.09,0
UBC_342,273.914,-14.925,1577.2870662460568,-0.171,-1.043,0,0.204,0
UBC_343,276.98900000000003,-14.72,1996.007984031936,-0.711,-2.685,0,0.11800000000000001,0
UBC_344,274.475,-12.083,2020.2020202020203,-0.331,-2.168,0,0.161,0
UBC_345,276.005,-12.255999999999998,1996.007984031936,-0.452,-1.706,0,0.129,0
UBC_346,276.039,-10.623,1538.4615384615383,2.888,-1.074,0,0.09300000000000001,0
UBC_347,276.722,-10.968,1333.3333333333333,-1.4040000000000001,-4.909,0,0.062,0
UBC_349,280.08099999999996,-7.027,2439.0243902439024,-0.514,-1.67,0,0.111,0
UBC_350,284.36,-8.936,1700.6802721088436,0.7879999999999999,0.642,0,0.076,0
UBC_352,281.22,-5.849,3436.4261168384874,-1.402,-3.641,0,0.095,0
UBC_353,280.85400000000004,-3.735,2141.327623126338,-0.62,-2.1519999999999997,0,0.07200000000000001,0
UBC_354,282.378,-4.386,1757.4692442882251,1.246,0.129,0,0.095,0
UBC_355,281.923,-3.8169999999999997,2083.3333333333335,-0.6920000000000001,-1.899,0,0.040999999999999995,0
UBC_356,288.853,-4.203,1052.6315789473686,-0.65,-4.938,0,0.122,0
UBC_357,284.743,-0.237,3154.5741324921137,-1.8880000000000001,-4.0760000000000005,0,0.096,0
UBC_359,284.793,10.342,3300.3300330033003,-2.465,-4.626,0,0.139,0
UBC_36,16.487000000000002,59.632,2123.1422505307855,-1.166,-0.406,0,0.065,0
UBC_360,292.533,10.659,2915.451895043732,-1.609,-4.748,0,0.044000000000000004,0
UBC_361,290.003,15.159,1515.151515151515,-1.712,-5.245,0,0.068,0
UBC_363,299.274,31.866999999999997,4032.2580645161293,-3.69,-6.257000000000001,0,0.057,0
UBC_364,306.276,29.74,1727.1157167530225,-2.093,-6.526,0,0.07400000000000001,0
UBC_365,303.314,34.364000000000004,3095.9752321981427,-2.282,-5.292999999999999,0,0.078,0
UBC_366,299.841,37.204,1792.114695340502,-1.204,-2.233,0,0.078,0
UBC_367,302.357,36.47,2849.0028490028485,-2.5789999999999997,-5.098,0,0.053,0
UBC_368,302.847,36.512,2173.913043478261,-2.6010000000000004,-5.769,0,0.11,0
UBC_370,303.863,36.891,3076.9230769230767,-3.3339999999999996,-5.093999999999999,0,0.042,0
UBC_371,305.88599999999997,36.099000000000004,1808.3182640144666,-2.39,-4.336,0,0.207,0
UBC_372,302.375,38.291,3521.1267605633807,-2.6010000000000004,-4.885,0,0.031,0
UBC_373,306.874,37.665,1223.9902080783352,-0.627,-3.6239999999999997,0,0.064,0
UBC_374,305.698,38.939,1547.9876160990714,-0.715,-3.022,0,0.11199999999999999,0
UBC_375,304.574,40.063,1703.577512776831,-3.4219999999999997,-5.224,0,0.131,0
UBC_376,307.51099999999997,46.161,2525.252525252525,-2.479,-3.3939999999999997,0,0.046,0
UBC_377,314.906,45.861000000000004,2865.329512893983,-2.943,-2.803,0,0.076,0
UBC_378,311.56,48.828,1468.4287812041118,-2.667,-3.9360000000000004,0,0.136,0
UBC_379,313.264,48.538000000000004,2544.5292620865143,-2.531,-2.4419999999999997,0,0.075,0
UBC_380,317.71,47.705,2145.9227467811156,-1.003,-1.742,0,0.053,0
UBC_381,316.25,48.726000000000006,2132.1961620469083,-0.415,-2.19,0,0.054000000000000006,0
UBC_382,325.001,49.305,2207.505518763797,-3.47,-4.863,0,0.038,0
UBC_383,330.72,49.114,1754.3859649122808,-2.04,-1.7109999999999999,0,0.115,0
UBC_384,328.718,52.821000000000005,2369.6682464454975,-3.858,-3.7289999999999996,0,0.04,0
UBC_385,317.94,60.092,828.5004142502071,-2.53,-3.468,0,0.102,0
UBC_386,319.784,61.952,1193.3174224343677,-3.4610000000000003,-3.411,0,0.113,0
UBC_387,326.098,58.756,1564.9452269170579,-2.206,-4.772,0,0.094,0
UBC_388,337.63599999999997,56.552,3703.7037037037035,-3.5439999999999996,-2.645,0,0.114,0
UBC_389,338.351,58.378,2277.904328018223,-3.363,-3.427,0,0.055999999999999994,0
UBC_39,19.817,61.019,2092.050209205021,-1.2309999999999999,-0.157,0,0.091,0
UBC_390,338.707,58.276,4484.304932735426,-3.4019999999999997,-2.144,0,0.076,0
UBC_391,338.939,59.051,2369.6682464454975,-2.859,-2.004,0,0.083,0
UBC_392,336.125,64.926,921.6589861751153,-0.642,-3.287,0,0.073,0
UBC_393,345.615,56.953,3448.2758620689656,-2.87,-2.5580000000000003,0,0.126,0
UBC_394,343.73800000000006,59.247,892.0606601248885,2.1519999999999997,0.068,0,0.087,0
UBC_395,345.63,57.199,2288.3295194508005,-2.877,-2.594,0,0.048,0
UBC_396,337.301,66.52600000000001,1028.80658436214,-2.281,-2.792,0,0.124,0
UBC_397,347.721,58.626999999999995,3484.3205574912895,-3.512,-2.675,0,0.034,0
UBC_398,351.907,60.416000000000004,2932.551319648094,-1.5930000000000002,-1.3530000000000002,0,0.08,0
UBC_399,351.341,61.335,2624.6719160104985,-4.023,-2.093,0,0.166,0
UBC_4,61.001999999999995,35.347,606.4281382656155,-0.759,-5.696000000000001,0,1.02,0
UBC_40,22.643,60.245,2487.5621890547263,-1.082,-0.556,0,0.043,0
UBC_400,353.077,61.032,3003.0030030030034,-3.659,-1.993,0,0.129,0
UBC_401,355.55300000000005,58.536,3412.969283276451,-2.048,-1.1909999999999998,0,0.043,0
UBC_403,357.222,62.187,2617.801047120419,-3.4419999999999997,-1.4280000000000002,0,0.125,0
UBC_405,358.532,62.556999999999995,4784.6889952153115,-2.231,-0.469,0,0.055999999999999994,0
UBC_406,0.597,60.975,3448.2758620689656,-3.141,-1.474,0,0.094,0
UBC_407,4.566,63.367,3021.1480362537764,-3.085,-0.537,0,0.135,0
UBC_409,6.7010000000000005,63.208,3039.5136778115507,-2.9139999999999997,-0.39899999999999997,0,0.185,0
UBC_41,23.255,59.797,2604.1666666666665,-0.787,-0.708,0,0.049,0
UBC_410,6.999,62.925,2702.702702702703,-3.1319999999999997,-0.9570000000000001,0,0.1,0
UBC_412,12.987,63.785,4065.0406504065036,-1.631,-0.257,0,0.145,0
UBC_413,17.628,60.466,2493.7655860349128,-2.377,-0.358,0,0.057999999999999996,0
UBC_414,28.513,61.992,2949.8525073746314,-1.057,-0.28,0,0.141,0
UBC_415,42.54,72.914,888.8888888888889,-1.301,-1.626,0,0.12,0
UBC_416,33.296,63.856,2739.72602739726,-1.24,-0.8420000000000001,0,0.035,0
UBC_417,29.214000000000002,54.43,1930.5019305019305,-0.764,-1.473,0,0.084,0
UBC_418,34.671,59.832,2583.9793281653747,-0.613,-0.46399999999999997,0,0.27399999999999997,0
UBC_419,34.694,58.924,2358.490566037736,-0.9209999999999999,-0.586,0,0.171,0
UBC_420,40.333,60.871,2173.913043478261,-0.639,-0.163,0,0.19,0
UBC_421,39.836,57.802,2336.448598130841,-0.127,-1.035,0,0.21600000000000003,0
UBC_422,40.546,58.17100000000001,2525.252525252525,0.618,-0.693,0,0.091,0
